geometry,label,date,tile_number,id,location_id,image_dir,raster_count
"[[[32.580215, -20.150761], [32.580092, -20.197026], [32.629098, -20.197137], [32.629207, -20.150871], [32.580215, -20.150761]]]",1,2019-04-04,-57,sen12floods_s2_labels_0199_2019_04_04,199,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0199_2019_04_04,12
"[[[32.580215, -20.150761], [32.580092, -20.197026], [32.629098, -20.197137], [32.629207, -20.150871], [32.580215, -20.150761]]]",1,2019-04-14,-57,sen12floods_s2_labels_0199_2019_04_14,199,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0199_2019_04_14,12
"[[[32.580215, -20.150761], [32.580092, -20.197026], [32.629098, -20.197137], [32.629207, -20.150871], [32.580215, -20.150761]]]",1,2019-04-24,-57,sen12floods_s2_labels_0199_2019_04_24,199,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0199_2019_04_24,12
"[[[32.580215, -20.150761], [32.580092, -20.197026], [32.629098, -20.197137], [32.629207, -20.150871], [32.580215, -20.150761]]]",1,2019-04-29,-57,sen12floods_s2_labels_0199_2019_04_29,199,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0199_2019_04_29,12
"[[[32.629207, -20.150871], [32.629098, -20.197137], [32.678104, -20.197233], [32.678199, -20.150967], [32.629207, -20.150871]]]",1,2019-03-25,-56,sen12floods_s2_labels_0200_2019_03_25,200,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0200_2019_03_25,12
"[[[32.629207, -20.150871], [32.629098, -20.197137], [32.678104, -20.197233], [32.678199, -20.150967], [32.629207, -20.150871]]]",1,2019-04-04,-56,sen12floods_s2_labels_0200_2019_04_04,200,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0200_2019_04_04,12
"[[[32.629207, -20.150871], [32.629098, -20.197137], [32.678104, -20.197233], [32.678199, -20.150967], [32.629207, -20.150871]]]",1,2019-04-24,-56,sen12floods_s2_labels_0200_2019_04_24,200,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0200_2019_04_24,12
"[[[32.580092, -20.197026], [32.579967, -20.243292], [32.628988, -20.243402], [32.629098, -20.197137], [32.580092, -20.197026]]]",1,2019-03-25,-55,sen12floods_s2_labels_0201_2019_03_25,201,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0201_2019_03_25,12
"[[[32.580092, -20.197026], [32.579967, -20.243292], [32.628988, -20.243402], [32.629098, -20.197137], [32.580092, -20.197026]]]",1,2019-04-04,-55,sen12floods_s2_labels_0201_2019_04_04,201,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0201_2019_04_04,12
"[[[32.580092, -20.197026], [32.579967, -20.243292], [32.628988, -20.243402], [32.629098, -20.197137], [32.580092, -20.197026]]]",1,2019-04-14,-55,sen12floods_s2_labels_0201_2019_04_14,201,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0201_2019_04_14,12
"[[[32.580092, -20.197026], [32.579967, -20.243292], [32.628988, -20.243402], [32.629098, -20.197137], [32.580092, -20.197026]]]",1,2019-04-24,-55,sen12floods_s2_labels_0201_2019_04_24,201,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0201_2019_04_24,12
"[[[32.580092, -20.197026], [32.579967, -20.243292], [32.628988, -20.243402], [32.629098, -20.197137], [32.580092, -20.197026]]]",1,2019-04-29,-55,sen12floods_s2_labels_0201_2019_04_29,201,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0201_2019_04_29,12
"[[[32.74888, -19.687318], [32.748808, -19.733587], [32.797672, -19.733649], [32.79773, -19.68738], [32.74888, -19.687318]]]",1,2019-03-25,-53,sen12floods_s2_labels_0203_2019_03_25,203,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0203_2019_03_25,12
"[[[32.74888, -19.687318], [32.748808, -19.733587], [32.797672, -19.733649], [32.79773, -19.68738], [32.74888, -19.687318]]]",1,2019-04-04,-53,sen12floods_s2_labels_0203_2019_04_04,203,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0203_2019_04_04,12
"[[[32.74888, -19.687318], [32.748808, -19.733587], [32.797672, -19.733649], [32.79773, -19.68738], [32.74888, -19.687318]]]",1,2019-04-14,-53,sen12floods_s2_labels_0203_2019_04_14,203,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0203_2019_04_14,12
"[[[32.74888, -19.687318], [32.748808, -19.733587], [32.797672, -19.733649], [32.79773, -19.68738], [32.74888, -19.687318]]]",1,2019-04-19,-53,sen12floods_s2_labels_0203_2019_04_19,203,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0203_2019_04_19,12
"[[[32.74888, -19.687318], [32.748808, -19.733587], [32.797672, -19.733649], [32.79773, -19.68738], [32.74888, -19.687318]]]",1,2019-04-24,-53,sen12floods_s2_labels_0203_2019_04_24,203,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0203_2019_04_24,12
"[[[32.79773, -19.68738], [32.797672, -19.733649], [32.846536, -19.733698], [32.84658, -19.687428], [32.79773, -19.68738]]]",1,2019-03-25,-52,sen12floods_s2_labels_0204_2019_03_25,204,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0204_2019_03_25,12
"[[[32.79773, -19.68738], [32.797672, -19.733649], [32.846536, -19.733698], [32.84658, -19.687428], [32.79773, -19.68738]]]",1,2019-04-04,-52,sen12floods_s2_labels_0204_2019_04_04,204,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0204_2019_04_04,12
"[[[32.79773, -19.68738], [32.797672, -19.733649], [32.846536, -19.733698], [32.84658, -19.687428], [32.79773, -19.68738]]]",1,2019-04-14,-52,sen12floods_s2_labels_0204_2019_04_14,204,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0204_2019_04_14,12
"[[[32.79773, -19.68738], [32.797672, -19.733649], [32.846536, -19.733698], [32.84658, -19.687428], [32.79773, -19.68738]]]",1,2019-04-19,-52,sen12floods_s2_labels_0204_2019_04_19,204,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0204_2019_04_19,12
"[[[32.79773, -19.68738], [32.797672, -19.733649], [32.846536, -19.733698], [32.84658, -19.687428], [32.79773, -19.68738]]]",1,2019-04-24,-52,sen12floods_s2_labels_0204_2019_04_24,204,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0204_2019_04_24,12
"[[[32.84658, -19.687428], [32.846536, -19.733698], [32.8954, -19.733733], [32.89543, -19.687464], [32.84658, -19.687428]]]",1,2019-04-14,-51,sen12floods_s2_labels_0205_2019_04_14,205,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0205_2019_04_14,12
"[[[32.84658, -19.687428], [32.846536, -19.733698], [32.8954, -19.733733], [32.89543, -19.687464], [32.84658, -19.687428]]]",1,2019-04-19,-51,sen12floods_s2_labels_0205_2019_04_19,205,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0205_2019_04_19,12
"[[[32.89543, -19.687464], [32.8954, -19.733733], [32.944264, -19.733755], [32.94428, -19.687485], [32.89543, -19.687464]]]",1,2019-03-25,-50,sen12floods_s2_labels_0206_2019_03_25,206,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0206_2019_03_25,12
"[[[32.89543, -19.687464], [32.8954, -19.733733], [32.944264, -19.733755], [32.94428, -19.687485], [32.89543, -19.687464]]]",1,2019-04-04,-50,sen12floods_s2_labels_0206_2019_04_04,206,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0206_2019_04_04,12
"[[[32.89543, -19.687464], [32.8954, -19.733733], [32.944264, -19.733755], [32.94428, -19.687485], [32.89543, -19.687464]]]",1,2019-04-14,-50,sen12floods_s2_labels_0206_2019_04_14,206,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0206_2019_04_14,12
"[[[32.89543, -19.687464], [32.8954, -19.733733], [32.944264, -19.733755], [32.94428, -19.687485], [32.89543, -19.687464]]]",1,2019-04-19,-50,sen12floods_s2_labels_0206_2019_04_19,206,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0206_2019_04_19,12
"[[[32.89543, -19.687464], [32.8954, -19.733733], [32.944264, -19.733755], [32.94428, -19.687485], [32.89543, -19.687464]]]",1,2019-04-24,-50,sen12floods_s2_labels_0206_2019_04_24,206,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0206_2019_04_24,12
"[[[32.94428, -19.687485], [32.944264, -19.733755], [32.993128, -19.733763], [32.99313, -19.687494], [32.94428, -19.687485]]]",1,2019-03-25,-49,sen12floods_s2_labels_0207_2019_03_25,207,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0207_2019_03_25,12
"[[[32.94428, -19.687485], [32.944264, -19.733755], [32.993128, -19.733763], [32.99313, -19.687494], [32.94428, -19.687485]]]",1,2019-04-04,-49,sen12floods_s2_labels_0207_2019_04_04,207,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0207_2019_04_04,12
"[[[32.94428, -19.687485], [32.944264, -19.733755], [32.993128, -19.733763], [32.99313, -19.687494], [32.94428, -19.687485]]]",1,2019-04-14,-49,sen12floods_s2_labels_0207_2019_04_14,207,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0207_2019_04_14,12
"[[[32.94428, -19.687485], [32.944264, -19.733755], [32.993128, -19.733763], [32.99313, -19.687494], [32.94428, -19.687485]]]",1,2019-04-19,-49,sen12floods_s2_labels_0207_2019_04_19,207,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0207_2019_04_19,12
"[[[32.94428, -19.687485], [32.944264, -19.733755], [32.993128, -19.733763], [32.99313, -19.687494], [32.94428, -19.687485]]]",1,2019-04-24,-49,sen12floods_s2_labels_0207_2019_04_24,207,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0207_2019_04_24,12
"[[[32.748808, -19.733587], [32.748735, -19.779856], [32.797613, -19.779918], [32.797672, -19.733649], [32.748808, -19.733587]]]",1,2019-03-25,-48,sen12floods_s2_labels_0208_2019_03_25,208,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0208_2019_03_25,12
"[[[32.748808, -19.733587], [32.748735, -19.779856], [32.797613, -19.779918], [32.797672, -19.733649], [32.748808, -19.733587]]]",1,2019-04-04,-48,sen12floods_s2_labels_0208_2019_04_04,208,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0208_2019_04_04,12
"[[[32.748808, -19.733587], [32.748735, -19.779856], [32.797613, -19.779918], [32.797672, -19.733649], [32.748808, -19.733587]]]",1,2019-04-14,-48,sen12floods_s2_labels_0208_2019_04_14,208,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0208_2019_04_14,12
"[[[32.748808, -19.733587], [32.748735, -19.779856], [32.797613, -19.779918], [32.797672, -19.733649], [32.748808, -19.733587]]]",1,2019-04-19,-48,sen12floods_s2_labels_0208_2019_04_19,208,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0208_2019_04_19,12
"[[[32.748808, -19.733587], [32.748735, -19.779856], [32.797613, -19.779918], [32.797672, -19.733649], [32.748808, -19.733587]]]",1,2019-04-24,-48,sen12floods_s2_labels_0208_2019_04_24,208,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0208_2019_04_24,12
"[[[32.797672, -19.733649], [32.797613, -19.779918], [32.846492, -19.779967], [32.846536, -19.733698], [32.797672, -19.733649]]]",1,2019-03-25,-47,sen12floods_s2_labels_0209_2019_03_25,209,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0209_2019_03_25,12
"[[[32.797672, -19.733649], [32.797613, -19.779918], [32.846492, -19.779967], [32.846536, -19.733698], [32.797672, -19.733649]]]",1,2019-04-14,-47,sen12floods_s2_labels_0209_2019_04_14,209,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0209_2019_04_14,12
"[[[32.797672, -19.733649], [32.797613, -19.779918], [32.846492, -19.779967], [32.846536, -19.733698], [32.797672, -19.733649]]]",1,2019-04-19,-47,sen12floods_s2_labels_0209_2019_04_19,209,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0209_2019_04_19,12
"[[[32.797672, -19.733649], [32.797613, -19.779918], [32.846492, -19.779967], [32.846536, -19.733698], [32.797672, -19.733649]]]",1,2019-04-24,-47,sen12floods_s2_labels_0209_2019_04_24,209,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0209_2019_04_24,12
"[[[32.846536, -19.733698], [32.846492, -19.779967], [32.89537, -19.780002], [32.8954, -19.733733], [32.846536, -19.733698]]]",1,2019-03-25,-46,sen12floods_s2_labels_0210_2019_03_25,210,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0210_2019_03_25,12
"[[[32.846536, -19.733698], [32.846492, -19.779967], [32.89537, -19.780002], [32.8954, -19.733733], [32.846536, -19.733698]]]",1,2019-04-04,-46,sen12floods_s2_labels_0210_2019_04_04,210,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0210_2019_04_04,12
"[[[32.846536, -19.733698], [32.846492, -19.779967], [32.89537, -19.780002], [32.8954, -19.733733], [32.846536, -19.733698]]]",1,2019-04-14,-46,sen12floods_s2_labels_0210_2019_04_14,210,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0210_2019_04_14,12
"[[[32.846536, -19.733698], [32.846492, -19.779967], [32.89537, -19.780002], [32.8954, -19.733733], [32.846536, -19.733698]]]",1,2019-04-19,-46,sen12floods_s2_labels_0210_2019_04_19,210,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0210_2019_04_19,12
"[[[32.846536, -19.733698], [32.846492, -19.779967], [32.89537, -19.780002], [32.8954, -19.733733], [32.846536, -19.733698]]]",1,2019-04-24,-46,sen12floods_s2_labels_0210_2019_04_24,210,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0210_2019_04_24,12
"[[[32.944264, -19.733755], [32.944248, -19.780024], [32.993126, -19.780032], [32.993128, -19.733763], [32.944264, -19.733755]]]",1,2019-03-25,-44,sen12floods_s2_labels_0212_2019_03_25,212,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0212_2019_03_25,12
"[[[32.944264, -19.733755], [32.944248, -19.780024], [32.993126, -19.780032], [32.993128, -19.733763], [32.944264, -19.733755]]]",1,2019-04-04,-44,sen12floods_s2_labels_0212_2019_04_04,212,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0212_2019_04_04,12
"[[[32.944264, -19.733755], [32.944248, -19.780024], [32.993126, -19.780032], [32.993128, -19.733763], [32.944264, -19.733755]]]",1,2019-04-14,-44,sen12floods_s2_labels_0212_2019_04_14,212,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0212_2019_04_14,12
"[[[32.944264, -19.733755], [32.944248, -19.780024], [32.993126, -19.780032], [32.993128, -19.733763], [32.944264, -19.733755]]]",1,2019-04-19,-44,sen12floods_s2_labels_0212_2019_04_19,212,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0212_2019_04_19,12
"[[[32.944264, -19.733755], [32.944248, -19.780024], [32.993126, -19.780032], [32.993128, -19.733763], [32.944264, -19.733755]]]",1,2019-04-24,-44,sen12floods_s2_labels_0212_2019_04_24,212,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0212_2019_04_24,12
"[[[32.748735, -19.779856], [32.748663, -19.826124], [32.797555, -19.826187], [32.797613, -19.779918], [32.748735, -19.779856]]]",1,2019-03-25,-43,sen12floods_s2_labels_0213_2019_03_25,213,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0213_2019_03_25,12
"[[[32.748735, -19.779856], [32.748663, -19.826124], [32.797555, -19.826187], [32.797613, -19.779918], [32.748735, -19.779856]]]",1,2019-04-04,-43,sen12floods_s2_labels_0213_2019_04_04,213,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0213_2019_04_04,12
"[[[32.748735, -19.779856], [32.748663, -19.826124], [32.797555, -19.826187], [32.797613, -19.779918], [32.748735, -19.779856]]]",1,2019-04-19,-43,sen12floods_s2_labels_0213_2019_04_19,213,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0213_2019_04_19,12
"[[[32.748735, -19.779856], [32.748663, -19.826124], [32.797555, -19.826187], [32.797613, -19.779918], [32.748735, -19.779856]]]",1,2019-04-24,-43,sen12floods_s2_labels_0213_2019_04_24,213,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0213_2019_04_24,12
"[[[32.797613, -19.779918], [32.797555, -19.826187], [32.846447, -19.826235], [32.846492, -19.779967], [32.797613, -19.779918]]]",1,2019-03-25,-42,sen12floods_s2_labels_0214_2019_03_25,214,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0214_2019_03_25,12
"[[[32.797613, -19.779918], [32.797555, -19.826187], [32.846447, -19.826235], [32.846492, -19.779967], [32.797613, -19.779918]]]",1,2019-04-04,-42,sen12floods_s2_labels_0214_2019_04_04,214,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0214_2019_04_04,12
"[[[32.797613, -19.779918], [32.797555, -19.826187], [32.846447, -19.826235], [32.846492, -19.779967], [32.797613, -19.779918]]]",1,2019-04-14,-42,sen12floods_s2_labels_0214_2019_04_14,214,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0214_2019_04_14,12
"[[[32.797613, -19.779918], [32.797555, -19.826187], [32.846447, -19.826235], [32.846492, -19.779967], [32.797613, -19.779918]]]",1,2019-04-19,-42,sen12floods_s2_labels_0214_2019_04_19,214,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0214_2019_04_19,12
"[[[32.797613, -19.779918], [32.797555, -19.826187], [32.846447, -19.826235], [32.846492, -19.779967], [32.797613, -19.779918]]]",1,2019-04-24,-42,sen12floods_s2_labels_0214_2019_04_24,214,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0214_2019_04_24,12
"[[[32.846492, -19.779967], [32.846447, -19.826235], [32.89534, -19.826271], [32.89537, -19.780002], [32.846492, -19.779967]]]",1,2019-03-25,-41,sen12floods_s2_labels_0215_2019_03_25,215,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0215_2019_03_25,12
"[[[32.846492, -19.779967], [32.846447, -19.826235], [32.89534, -19.826271], [32.89537, -19.780002], [32.846492, -19.779967]]]",1,2019-04-04,-41,sen12floods_s2_labels_0215_2019_04_04,215,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0215_2019_04_04,12
"[[[32.846492, -19.779967], [32.846447, -19.826235], [32.89534, -19.826271], [32.89537, -19.780002], [32.846492, -19.779967]]]",1,2019-04-14,-41,sen12floods_s2_labels_0215_2019_04_14,215,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0215_2019_04_14,12
"[[[32.846492, -19.779967], [32.846447, -19.826235], [32.89534, -19.826271], [32.89537, -19.780002], [32.846492, -19.779967]]]",1,2019-04-19,-41,sen12floods_s2_labels_0215_2019_04_19,215,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0215_2019_04_19,12
"[[[32.846492, -19.779967], [32.846447, -19.826235], [32.89534, -19.826271], [32.89537, -19.780002], [32.846492, -19.779967]]]",1,2019-04-24,-41,sen12floods_s2_labels_0215_2019_04_24,215,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0215_2019_04_24,12
"[[[32.89537, -19.780002], [32.89534, -19.826271], [32.944232, -19.826293], [32.944248, -19.780024], [32.89537, -19.780002]]]",1,2019-03-25,-40,sen12floods_s2_labels_0216_2019_03_25,216,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0216_2019_03_25,12
"[[[32.89537, -19.780002], [32.89534, -19.826271], [32.944232, -19.826293], [32.944248, -19.780024], [32.89537, -19.780002]]]",1,2019-04-04,-40,sen12floods_s2_labels_0216_2019_04_04,216,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0216_2019_04_04,12
"[[[32.89537, -19.780002], [32.89534, -19.826271], [32.944232, -19.826293], [32.944248, -19.780024], [32.89537, -19.780002]]]",1,2019-04-14,-40,sen12floods_s2_labels_0216_2019_04_14,216,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0216_2019_04_14,12
"[[[32.89537, -19.780002], [32.89534, -19.826271], [32.944232, -19.826293], [32.944248, -19.780024], [32.89537, -19.780002]]]",1,2019-04-19,-40,sen12floods_s2_labels_0216_2019_04_19,216,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0216_2019_04_19,12
"[[[32.89537, -19.780002], [32.89534, -19.826271], [32.944232, -19.826293], [32.944248, -19.780024], [32.89537, -19.780002]]]",1,2019-04-24,-40,sen12floods_s2_labels_0216_2019_04_24,216,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0216_2019_04_24,12
"[[[32.944248, -19.780024], [32.944232, -19.826293], [32.993124, -19.826301], [32.993126, -19.780032], [32.944248, -19.780024]]]",1,2019-03-25,-39,sen12floods_s2_labels_0217_2019_03_25,217,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0217_2019_03_25,12
"[[[32.944248, -19.780024], [32.944232, -19.826293], [32.993124, -19.826301], [32.993126, -19.780032], [32.944248, -19.780024]]]",1,2019-04-04,-39,sen12floods_s2_labels_0217_2019_04_04,217,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0217_2019_04_04,12
"[[[32.944248, -19.780024], [32.944232, -19.826293], [32.993124, -19.826301], [32.993126, -19.780032], [32.944248, -19.780024]]]",1,2019-04-14,-39,sen12floods_s2_labels_0217_2019_04_14,217,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0217_2019_04_14,12
"[[[32.944248, -19.780024], [32.944232, -19.826293], [32.993124, -19.826301], [32.993126, -19.780032], [32.944248, -19.780024]]]",1,2019-04-19,-39,sen12floods_s2_labels_0217_2019_04_19,217,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0217_2019_04_19,12
"[[[32.944248, -19.780024], [32.944232, -19.826293], [32.993124, -19.826301], [32.993126, -19.780032], [32.944248, -19.780024]]]",1,2019-04-24,-39,sen12floods_s2_labels_0217_2019_04_24,217,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0217_2019_04_24,12
"[[[32.748663, -19.826124], [32.74859, -19.872393], [32.797496, -19.872455], [32.797555, -19.826187], [32.748663, -19.826124]]]",1,2019-03-25,-38,sen12floods_s2_labels_0218_2019_03_25,218,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0218_2019_03_25,12
"[[[32.748663, -19.826124], [32.74859, -19.872393], [32.797496, -19.872455], [32.797555, -19.826187], [32.748663, -19.826124]]]",1,2019-04-04,-38,sen12floods_s2_labels_0218_2019_04_04,218,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0218_2019_04_04,12
"[[[32.748663, -19.826124], [32.74859, -19.872393], [32.797496, -19.872455], [32.797555, -19.826187], [32.748663, -19.826124]]]",1,2019-04-14,-38,sen12floods_s2_labels_0218_2019_04_14,218,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0218_2019_04_14,12
"[[[32.748663, -19.826124], [32.74859, -19.872393], [32.797496, -19.872455], [32.797555, -19.826187], [32.748663, -19.826124]]]",1,2019-04-19,-38,sen12floods_s2_labels_0218_2019_04_19,218,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0218_2019_04_19,12
"[[[32.748663, -19.826124], [32.74859, -19.872393], [32.797496, -19.872455], [32.797555, -19.826187], [32.748663, -19.826124]]]",1,2019-04-24,-38,sen12floods_s2_labels_0218_2019_04_24,218,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0218_2019_04_24,12
"[[[32.797555, -19.826187], [32.797496, -19.872455], [32.846403, -19.872504], [32.846447, -19.826235], [32.797555, -19.826187]]]",1,2019-03-25,-37,sen12floods_s2_labels_0219_2019_03_25,219,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0219_2019_03_25,12
"[[[32.797555, -19.826187], [32.797496, -19.872455], [32.846403, -19.872504], [32.846447, -19.826235], [32.797555, -19.826187]]]",1,2019-04-04,-37,sen12floods_s2_labels_0219_2019_04_04,219,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0219_2019_04_04,12
"[[[32.797555, -19.826187], [32.797496, -19.872455], [32.846403, -19.872504], [32.846447, -19.826235], [32.797555, -19.826187]]]",1,2019-04-14,-37,sen12floods_s2_labels_0219_2019_04_14,219,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0219_2019_04_14,12
"[[[32.797555, -19.826187], [32.797496, -19.872455], [32.846403, -19.872504], [32.846447, -19.826235], [32.797555, -19.826187]]]",1,2019-04-19,-37,sen12floods_s2_labels_0219_2019_04_19,219,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0219_2019_04_19,12
"[[[32.797555, -19.826187], [32.797496, -19.872455], [32.846403, -19.872504], [32.846447, -19.826235], [32.797555, -19.826187]]]",1,2019-04-24,-37,sen12floods_s2_labels_0219_2019_04_24,219,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0219_2019_04_24,12
"[[[32.846447, -19.826235], [32.846403, -19.872504], [32.895309, -19.872539], [32.89534, -19.826271], [32.846447, -19.826235]]]",1,2019-03-25,-36,sen12floods_s2_labels_0220_2019_03_25,220,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0220_2019_03_25,12
"[[[32.846447, -19.826235], [32.846403, -19.872504], [32.895309, -19.872539], [32.89534, -19.826271], [32.846447, -19.826235]]]",1,2019-04-04,-36,sen12floods_s2_labels_0220_2019_04_04,220,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0220_2019_04_04,12
"[[[32.846447, -19.826235], [32.846403, -19.872504], [32.895309, -19.872539], [32.89534, -19.826271], [32.846447, -19.826235]]]",1,2019-04-14,-36,sen12floods_s2_labels_0220_2019_04_14,220,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0220_2019_04_14,12
"[[[32.846447, -19.826235], [32.846403, -19.872504], [32.895309, -19.872539], [32.89534, -19.826271], [32.846447, -19.826235]]]",1,2019-04-19,-36,sen12floods_s2_labels_0220_2019_04_19,220,sen12flood/sen12floods_s2_source/sen12floods_s2_source//sen12floods_s2_source_0220_2019_04_19,12
